"","ISO","year","estL","est","estU","predicted","wpp_lb","regionName2","regionIndex2","estN","estNL","estNU"
"1813","SVN",2018,7.08133265449834,7.31983529235737,7.56893015873657,0,20231,"Northern America, Australia and New Zealand, Central Asia and Europe",3,1481,1433,1531
"1814","SVN",2019,7.04237258959324,7.31614496776969,7.60284019065763,0,19865,"Northern America, Australia and New Zealand, Central Asia and Europe",3,1453,1399,1510
"1815","SVN",2020,7.00213506496068,7.31309313348828,7.64357309461018,0,19126,"Northern America, Australia and New Zealand, Central Asia and Europe",3,1399,1339,1462
"1816","SWE",2010,5.56382787721007,5.78523660057823,6.01707527835283,0,114346,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6615,6362,6880
"1817","SWE",2011,5.55554993979608,5.74473511598057,5.94236073050214,0,111390,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6399,6188,6619
"1818","SWE",2012,5.54355294925528,5.70541847088775,5.8723333346685,0,112663,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6428,6246,6616
"1819","SWE",2013,5.52709267490705,5.66582442757528,5.80944572121201,0,113021,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6404,6247,6566
"1820","SWE",2014,5.4992453069072,5.62796860217263,5.75889903980671,0,114755,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6458,6311,6609
"1821","SWE",2015,5.46169729241981,5.58912291514357,5.71956095924812,0,115078,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6432,6285,6582
"1822","SWE",2016,5.41353583853237,5.55105188622121,5.69150081560335,0,117061,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6498,6337,6663
"1823","SWE",2017,5.35720912190223,5.51331675243097,5.67390506850326,0,115038,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6342,6163,6527
"1824","SWE",2018,5.29466556843712,5.47711972772735,5.66186997395691,0,114949,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6296,6086,6508
"1825","SWE",2019,5.22905704660949,5.4404591449204,5.65594576160839,0,114109,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6208,5967,6454
"1826","SWE",2020,5.16409115001871,5.40381276141388,5.65112516030294,0,112361,"Northern America, Australia and New Zealand, Central Asia and Europe",3,6072,5802,6350
"1827","SWZ",2010,5.5787399703118,9.3373585764233,15.0440211935543,1,33241,"Sub-Saharan Africa",2,3104,1854,5001
"1828","SWZ",2011,5.57517228407879,9.34093360741512,15.0132367546315,1,32948,"Sub-Saharan Africa",2,3078,1837,4947
"1829","SWZ",2012,5.57671555333257,9.34181881704218,15.0205670010349,1,32715,"Sub-Saharan Africa",2,3056,1824,4914
"1830","SWZ",2013,5.57482308263575,9.34359363018376,15.0267802789898,1,32608,"Sub-Saharan Africa",2,3047,1818,4900
"1831","SWZ",2014,5.5676489373723,9.34368763944878,15.019926249988,1,32147,"Sub-Saharan Africa",2,3004,1790,4828
"1832","SWZ",2015,5.56715901215005,9.3465810821743,14.9997782694419,1,31594,"Sub-Saharan Africa",2,2953,1759,4739
"1833","SWZ",2016,5.57279740371229,9.34958470763966,15.0167926373621,1,31104,"Sub-Saharan Africa",2,2908,1733,4671
"1834","SWZ",2017,5.58501820773219,9.34817144762731,15.0308514071577,1,30535,"Sub-Saharan Africa",2,2854,1705,4590
"1835","SWZ",2018,5.58883628341146,9.34826869521636,15.0193929568541,1,29969,"Sub-Saharan Africa",2,2802,1675,4501
"1836","SWZ",2019,5.58783454314918,9.34526295164797,14.9933762794084,1,29498,"Sub-Saharan Africa",2,2757,1648,4423
"1837","SWZ",2020,5.58678791504045,9.34824432192581,15.0165980643453,1,29120,"Sub-Saharan Africa",2,2722,1627,4373
"1838","SYC",2010,5.56590095855677,9.32704803330911,15.040546006589,1,1584,"Sub-Saharan Africa",2,148,88,238
"1839","SYC",2011,5.56410343372815,9.33065738172432,15.0380505854413,1,1710,"Sub-Saharan Africa",2,160,95,257
"1840","SYC",2012,5.56239192181228,9.33171154820011,15.0360309988377,1,1742,"Sub-Saharan Africa",2,163,97,262
"1841","SYC",2013,5.55677340447669,9.33295072473687,15.0393142533343,1,1650,"Sub-Saharan Africa",2,154,92,248
"1842","SYC",2014,5.54939495014736,9.33525151721365,15.0320574727796,1,1641,"Sub-Saharan Africa",2,153,91,247
"1843","SYC",2015,5.56577095298768,9.33586963682411,15.0051492551195,1,1684,"Sub-Saharan Africa",2,157,94,253
"1844","SYC",2016,5.56028876496575,9.33513041859192,14.9960141900684,1,1746,"Sub-Saharan Africa",2,163,97,262
"1845","SYC",2017,5.56445066418044,9.33593790508996,14.9824957612127,1,1764,"Sub-Saharan Africa",2,165,98,264
"1846","SYC",2018,5.56729495326872,9.33564315645395,15.0040038049247,1,1735,"Sub-Saharan Africa",2,162,97,260
"1847","SYC",2019,5.5733924853297,9.33370355007651,15.0200458954751,1,1704,"Sub-Saharan Africa",2,159,95,256
"1848","SYC",2020,5.57417711350603,9.33474785482603,15.0040437100927,1,1668,"Sub-Saharan Africa",2,156,93,250
"1849","SYR",2010,5.20443327451516,8.48253318469192,13.7082527960857,1,641215,"Western Asia and Northern Africa",4,54391,33372,87899
"1850","SYR",2011,5.22109755546628,8.5140766338985,13.7467174448627,1,628962,"Western Asia and Northern Africa",4,53550,32839,86462
"1851","SYR",2012,5.24179122750418,8.54450750214848,13.7851519695283,1,614880,"Western Asia and Northern Africa",4,52538,32231,84762
"1852","SYR",2013,5.26464200853585,8.57459172383169,13.8149936670186,1,567628,"Western Asia and Northern Africa",4,48672,29884,78418
"1853","SYR",2014,5.28199382712423,8.60453077391012,13.8671670532787,1,465173,"Western Asia and Northern Africa",4,40026,24570,64506
"1854","SYR",2015,5.29993424659381,8.63469315991791,13.8983075075603,1,396623,"Western Asia and Northern Africa",4,34247,21021,55124
"1855","SYR",2016,5.31704712924669,8.66723558938442,13.9413219463112,1,359024,"Western Asia and Northern Africa",4,31117,19089,50053
"1856","SYR",2017,5.33344793280461,8.69565212701892,13.9890635254509,1,355205,"Western Asia and Northern Africa",4,30887,18945,49690
"1857","SYR",2018,5.35152499928326,8.7256779920192,14.0327347936081,1,346305,"Western Asia and Northern Africa",4,30217,18533,48596
"1858","SYR",2019,5.36853969881734,8.75516493381307,14.0911347689705,1,374942,"Western Asia and Northern Africa",4,32827,20129,52834
"1859","SYR",2020,5.38514262976242,8.78766714858984,14.1315495615752,1,406127,"Western Asia and Northern Africa",4,35689,21871,57392
"1860","TCD",2010,5.53881159724243,9.29897420789551,14.9602171727491,1,579936,"Sub-Saharan Africa",2,53928,32122,86760
"1861","TCD",2011,5.54157825608528,9.29912300668827,14.9699851148102,1,595079,"Sub-Saharan Africa",2,55337,32977,89083
"1862","TCD",2012,5.53862325526786,9.30435310431644,14.9795721806089,1,612411,"Sub-Saharan Africa",2,56981,33919,91737
"1863","TCD",2013,5.54238151760858,9.30558507787753,14.9837867798943,1,626171,"Sub-Saharan Africa",2,58269,34705,93824
"1864","TCD",2014,5.54077486633213,9.3107589502723,14.9826384285426,1,643412,"Sub-Saharan Africa",2,59907,35650,96400
"1865","TCD",2015,5.54101906258144,9.31221566246197,14.9814718513077,1,656908,"Sub-Saharan Africa",2,61173,36399,98414
"1866","TCD",2016,5.54139456625767,9.31464504367173,14.9824421776865,1,662902,"Sub-Saharan Africa",2,61747,36734,99319
"1867","TCD",2017,5.54368496122909,9.31264877564985,14.9818202046478,1,675766,"Sub-Saharan Africa",2,62932,37462,101242
"1868","TCD",2018,5.54512477262617,9.31182714939236,14.979855475208,1,691482,"Sub-Saharan Africa",2,64390,38344,103583
"1869","TCD",2019,5.54821643128456,9.3108415138166,14.9930327749245,1,713707,"Sub-Saharan Africa",2,66452,39598,107006
"1870","TCD",2020,5.54515326148464,9.31137745866773,14.9773193244578,1,729836,"Sub-Saharan Africa",2,67958,40471,109310
"1871","TGO",2010,5.54162997436657,9.3058330503969,14.9573991233824,1,245561,"Sub-Saharan Africa",2,22851,13608,36730
"1872","TGO",2011,5.54146768199681,9.30732293309792,14.9811375288464,1,247271,"Sub-Saharan Africa",2,23014,13702,37044
"1873","TGO",2012,5.54359420931572,9.30891058104714,14.9936302765276,1,248343,"Sub-Saharan Africa",2,23118,13767,37236
"1874","TGO",2013,5.5551186672204,9.31212456220382,15.0086214415647,1,250969,"Sub-Saharan Africa",2,23371,13942,37667
"1875","TGO",2014,5.55637920997831,9.31653466587949,15.0048141479971,1,253898,"Sub-Saharan Africa",2,23654,14108,38097
"1876","TGO",2015,5.55892249293999,9.31915020875285,15.0038857398904,1,257088,"Sub-Saharan Africa",2,23958,14291,38573
"1877","TGO",2016,5.56405122508473,9.32001397560126,15.0092269589811,1,261322,"Sub-Saharan Africa",2,24355,14540,39222
"1878","TGO",2017,5.55946214258288,9.32308944565878,15.0152452655874,1,264363,"Sub-Saharan Africa",2,24647,14697,39695
"1879","TGO",2018,5.56744059477839,9.32352849390121,15.0104459385376,1,267100,"Sub-Saharan Africa",2,24903,14871,40093
"1880","TGO",2019,5.57128512005744,9.32274857612085,15.0048137811741,1,270073,"Sub-Saharan Africa",2,25178,15047,40524
"1881","TGO",2020,5.57119463604232,9.32305623857132,15.0012889803424,1,272757,"Sub-Saharan Africa",2,25429,15196,40917
"1882","THA",2010,4.71877987858703,7.25001354671049,11.0212160679954,0,813828,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,59003,38403,89694
"1883","THA",2011,4.72085824727893,7.25431907261857,11.0231373511189,0,820730,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,59538,38745,90470
"1884","THA",2012,4.72338906811104,7.25351006364305,11.0176861268044,0,812420,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,58929,38374,89510
"1885","THA",2013,4.72114594789515,7.2589564984544,11.0234534277947,0,790888,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,57410,37339,87183
"1886","THA",2014,4.71701634113549,7.25798866452659,11.0282096960183,0,769461,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,55847,36296,84858
"1887","THA",2015,4.72485968982126,7.25909057086316,11.0551103489598,0,745375,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,54107,35218,82402
"1888","THA",2016,4.72131099426315,7.26431036118448,11.0654136828335,0,723924,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,52588,34179,80105
"1889","THA",2017,4.70825311076019,7.26751849171786,11.0684049439046,0,707256,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,51400,33299,78282
"1890","THA",2018,4.69762611212517,7.26339145159544,11.1213265886946,0,687154,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,49911,32280,76421
"1891","THA",2019,4.67556444113163,7.26868584884657,11.1312076175561,0,668571,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,48596,31259,74420
"1892","THA",2020,4.66330363296422,7.26937118507795,11.1783747937712,0,656102,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,47694,30596,73342
"1893","TJK",2010,5.77694714069082,6.93803382437161,8.34956513659387,1,237236,"Northern America, Australia and New Zealand, Central Asia and Europe",3,16460,13705,19808
"1894","TJK",2011,5.77460908125339,6.93799840446351,8.35023678293248,1,244020,"Northern America, Australia and New Zealand, Central Asia and Europe",3,16930,14091,20376
"1895","TJK",2012,5.77736210633516,6.93900876596361,8.35087290781194,1,248476,"Northern America, Australia and New Zealand, Central Asia and Europe",3,17242,14355,20750
"1896","TJK",2013,5.77511807328965,6.93964459190389,8.34540084620927,1,255464,"Northern America, Australia and New Zealand, Central Asia and Europe",3,17728,14753,21319
"1897","TJK",2014,5.77524483858798,6.94024353938256,8.34490139086528,1,262133,"Northern America, Australia and New Zealand, Central Asia and Europe",3,18193,15139,21875
"1898","TJK",2015,5.77617290862456,6.94113648662325,8.34761401022938,1,266537,"Northern America, Australia and New Zealand, Central Asia and Europe",3,18501,15396,22249
"1899","TJK",2016,5.7784644509208,6.94191981896948,8.35311286449087,1,263837,"Northern America, Australia and New Zealand, Central Asia and Europe",3,18315,15246,22039
"1900","TJK",2017,5.77973363928284,6.94301291324796,8.35131015073031,1,258372,"Northern America, Australia and New Zealand, Central Asia and Europe",3,17939,14933,21577
"1901","TJK",2018,5.7810958989062,6.94407665722012,8.35261604712074,1,262049,"Northern America, Australia and New Zealand, Central Asia and Europe",3,18197,15149,21888
"1902","TJK",2019,5.78518912534442,6.94567300967923,8.35454467304306,1,264052,"Northern America, Australia and New Zealand, Central Asia and Europe",3,18340,15276,22060
"1903","TJK",2020,5.78798208641501,6.94654788707648,8.35520543128406,1,262763,"Northern America, Australia and New Zealand, Central Asia and Europe",3,18253,15209,21954
"1904","TKM",2010,5.76515935247095,6.97741740082535,8.44629272657031,1,133314,"Northern America, Australia and New Zealand, Central Asia and Europe",3,9302,7686,11260
"1905","TKM",2011,5.76229301612013,6.97828657767358,8.446551776963,1,139393,"Northern America, Australia and New Zealand, Central Asia and Europe",3,9727,8032,11774
"1906","TKM",2012,5.76321670117261,6.98023949229042,8.44670772846596,1,144565,"Northern America, Australia and New Zealand, Central Asia and Europe",3,10091,8332,12211
"1907","TKM",2013,5.76429018909871,6.98203131992172,8.44773130620012,1,148207,"Northern America, Australia and New Zealand, Central Asia and Europe",3,10348,8543,12520
"1908","TKM",2014,5.76507690520333,6.98419362141758,8.45151053343538,1,150232,"Northern America, Australia and New Zealand, Central Asia and Europe",3,10492,8661,12697
"1909","TKM",2015,5.76186792333608,6.98562863494076,8.45812227618881,1,150465,"Northern America, Australia and New Zealand, Central Asia and Europe",3,10511,8670,12727
"1910","TKM",2016,5.76046345736567,6.98639305318672,8.45916912339606,1,149315,"Northern America, Australia and New Zealand, Central Asia and Europe",3,10432,8601,12631
"1911","TKM",2017,5.76095768552321,6.9873838143621,8.4617705097767,1,147211,"Northern America, Australia and New Zealand, Central Asia and Europe",3,10286,8481,12457
"1912","TKM",2018,5.76184916413762,6.99049729719788,8.47306970449513,1,144719,"Northern America, Australia and New Zealand, Central Asia and Europe",3,10117,8338,12262
"1913","TKM",2019,5.76504074564773,6.99278072091627,8.48158237074816,1,142072,"Northern America, Australia and New Zealand, Central Asia and Europe",3,9935,8191,12050
"1914","TKM",2020,5.76560060990423,6.99523339668499,8.48754825198955,1,139380,"Northern America, Australia and New Zealand, Central Asia and Europe",3,9750,8036,11830
"1915","TLS",2010,4.44350733743404,7.17774579629831,11.8731886160373,1,34209,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2455,1520,4062
"1916","TLS",2011,4.45029043325677,7.1804338321003,11.8819343959253,1,34139,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2451,1519,4056
"1917","TLS",2012,4.45167301961919,7.17955025560819,11.8806318041456,1,33937,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2437,1511,4032
"1918","TLS",2013,4.45185170590563,7.17874494207774,11.8758303887406,1,33878,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2432,1508,4023
"1919","TLS",2014,4.45585762584692,7.17950494945408,11.8782433576181,1,33714,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2420,1502,4005
"1920","TLS",2015,4.45999648656703,7.17871084737947,11.8873504893731,1,33482,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2404,1493,3980
"1921","TLS",2016,4.46381989233991,7.17696800412176,11.8820620694808,1,33157,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2380,1480,3940
"1922","TLS",2017,4.46630726071089,7.17663489048877,11.8728868494014,1,33001,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2368,1474,3918
"1923","TLS",2018,4.46420978707306,7.17856515006735,11.8962602617756,1,32777,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2353,1463,3899
"1924","TLS",2019,4.45310216934422,7.17868961666958,11.8878814087474,1,32733,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2350,1458,3891
"1925","TLS",2020,4.45462005884127,7.18210650313156,11.9016901727889,1,32882,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,2362,1465,3914
"1926","TON",2010,4.4428207281284,7.17804955502257,11.8735358449511,1,2955,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,212,131,351
"1927","TON",2011,4.45033004172024,7.18034953640105,11.881652659231,1,2926,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,210,130,348
"1928","TON",2012,4.45226277769457,7.17969438680479,11.8808463942721,1,2883,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,207,128,343
"1929","TON",2013,4.45265797785262,7.1784449152837,11.8773795054372,1,2829,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,203,126,336
"1930","TON",2014,4.45790047385564,7.18012853952557,11.8776794257241,1,2771,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,199,124,329
"1931","TON",2015,4.46025641776052,7.17925627914717,11.8889653162049,1,2702,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,194,121,321
"1932","TON",2016,4.4649786114969,7.17793715600654,11.884728304642,1,2621,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,188,117,311
"1933","TON",2017,4.46799609553617,7.17836411693188,11.8764752072643,1,2556,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,183,114,304
"1934","TON",2018,4.46227360018587,7.18035058074482,11.8809072840666,1,2508,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,180,112,298
"1935","TON",2019,4.45893652885371,7.18213090925393,11.8824021137688,1,2480,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,178,111,295
"1936","TON",2020,4.460688453232,7.18424065013303,11.8966597763469,1,2446,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,176,109,291
"1937","TTO",2010,5.71444928821315,8.21354946732581,11.4737395978707,1,20949,"Latin America and the Caribbean",5,1721,1197,2404
"1938","TTO",2011,5.73105316335024,8.23549791315476,11.5033252327271,1,21001,"Latin America and the Caribbean",5,1730,1204,2416
"1939","TTO",2012,5.75497367725646,8.25689068875067,11.5371306964997,1,20850,"Latin America and the Caribbean",5,1722,1200,2405
"1940","TTO",2013,5.77144361609804,8.27844429489995,11.5663638644398,1,20582,"Latin America and the Caribbean",5,1704,1188,2381
"1941","TTO",2014,5.782566541393,8.3030577457023,11.5959586941388,1,20253,"Latin America and the Caribbean",5,1682,1171,2349
"1942","TTO",2015,5.79418247174392,8.32356703666293,11.6270038151712,1,19866,"Latin America and the Caribbean",5,1654,1151,2310
"1943","TTO",2016,5.80692249664911,8.34536350952112,11.6587721573031,1,19529,"Latin America and the Caribbean",5,1630,1134,2277
"1944","TTO",2017,5.81834595119935,8.36731709099395,11.6850660048068,1,19076,"Latin America and the Caribbean",5,1596,1110,2229
"1945","TTO",2018,5.83020092882587,8.38860186628973,11.7076333178073,1,18670,"Latin America and the Caribbean",5,1566,1088,2186
"1946","TTO",2019,5.84793194356072,8.41240722274486,11.7463889735111,1,18904,"Latin America and the Caribbean",5,1590,1105,2221
"1947","TTO",2020,5.86775383904446,8.43436780596499,11.7825880261358,1,18119,"Latin America and the Caribbean",5,1528,1063,2135
"1948","TUN",2010,4.42187096907042,8.69232026194138,16.0098523546032,0,198707,"Western Asia and Northern Africa",4,17272,8787,31813
"1949","TUN",2011,4.42233865560775,8.68854823964786,16.004904388421,0,208855,"Western Asia and Northern Africa",4,18146,9236,33427
"1950","TUN",2012,4.42541365947051,8.68575886523833,15.9936225206186,0,214699,"Western Asia and Northern Africa",4,18648,9501,34338
"1951","TUN",2013,4.43222205143693,8.69092423891078,15.9794507029776,0,218726,"Western Asia and Northern Africa",4,19009,9694,34951
"1952","TUN",2014,4.4398842453547,8.69065170579585,15.9697511769811,0,220886,"Western Asia and Northern Africa",4,19196,9807,35275
"1953","TUN",2015,4.44290134333773,8.68915622751234,15.9628606849083,0,221215,"Western Asia and Northern Africa",4,19222,9828,35312
"1954","TUN",2016,4.44102247189775,8.6905703209124,15.9671726057123,0,219666,"Western Asia and Northern Africa",4,19090,9755,35074
"1955","TUN",2017,4.44503577128696,8.69397155015863,15.936035086709,0,217515,"Western Asia and Northern Africa",4,18911,9669,34663
"1956","TUN",2018,4.43720580128154,8.6890007188319,15.9419940027523,0,211807,"Western Asia and Northern Africa",4,18404,9398,33766
"1957","TUN",2019,4.41789442899888,8.68820902800318,15.8975553333822,0,207571,"Western Asia and Northern Africa",4,18034,9170,32999
"1958","TUN",2020,4.40407705843652,8.69300879197245,15.9054151260897,0,202268,"Western Asia and Northern Africa",4,17583,8908,32172
"1959","TUR",2010,9.35857561893477,11.0132931723927,12.9665663818087,0,1298263,"Western Asia and Northern Africa",4,142982,121499,168340
"1960","TUR",2011,9.47630165281733,11.0098831183812,12.8194189585413,0,1307743,"Western Asia and Northern Africa",4,143981,123926,167645
"1961","TUR",2012,9.5658712112713,11.0106005903239,12.6909980241101,0,1327167,"Western Asia and Northern Africa",4,146129,126955,168431
"1962","TUR",2013,9.66162809040302,11.0087343424857,12.5496941606339,0,1354862,"Western Asia and Northern Africa",4,149153,130902,170031
"1963","TUR",2014,9.74640910955992,11.0097860268387,12.4322734539661,0,1397762,"Western Asia and Northern Africa",4,153891,136232,173774
"1964","TUR",2015,9.83488086780864,11.0087328316196,12.3286936021668,0,1425806,"Western Asia and Northern Africa",4,156963,140226,175783
"1965","TUR",2016,9.91359788478428,11.005245387354,12.2394111381341,0,1433893,"Western Asia and Northern Africa",4,157803,142150,175500
"1966","TUR",2017,9.97022526079598,11.007039330582,12.1787245788625,0,1427883,"Western Asia and Northern Africa",4,157168,142363,173898
"1967","TUR",2018,10.0072986376556,11.0089864054955,12.1252647889471,0,1366595,"Western Asia and Northern Africa",4,150448,136759,165703
"1968","TUR",2019,10.0343578372712,11.0091997062943,12.0941468417334,0,1303201,"Western Asia and Northern Africa",4,143472,130768,157611
"1969","TUR",2020,10.0385605968578,11.0078931733506,12.0719103569998,0,1265256,"Western Asia and Northern Africa",4,139278,127013,152741
"1970","TUV",2010,4.45651491481472,7.1907792381638,11.8949262189823,1,235,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,17,10,28
"1971","TUV",2011,4.46362753750678,7.19192492418844,11.8928884695375,1,240,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,17,11,29
"1972","TUV",2012,4.47024906754252,7.19186177354262,11.9013598804879,1,246,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,18,11,29
"1973","TUV",2013,4.46773357296431,7.19176090300049,11.9068248041699,1,245,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,18,11,29
"1974","TUV",2014,4.46812077892482,7.19243263597089,11.9121227227568,1,244,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,18,11,29
"1975","TUV",2015,4.46551453689842,7.19471351765189,11.9037170029322,1,245,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,18,11,29
"1976","TUV",2016,4.47053425634203,7.19593804225251,11.9161548217274,1,248,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,18,11,30
"1977","TUV",2017,4.47662615473566,7.19701642144321,11.9220625009771,1,251,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,18,11,30
"1978","TUV",2018,4.48235323664,7.19783830154708,11.9331601103217,1,256,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,18,11,31
"1979","TUV",2019,4.4864343792668,7.19841282024778,11.9211713067812,1,259,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,19,12,31
"1980","TUV",2020,4.4863356741621,7.2014759476452,11.9038307847069,1,262,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,19,12,31
"1981","TZA",2010,4.28711192879714,8.38950407928244,15.6098432538511,0,1794888,"Sub-Saharan Africa",2,150582,76949,280179
"1982","TZA",2011,4.29804061314609,8.38730172035209,15.554750971967,0,1815651,"Sub-Saharan Africa",2,152284,78037,282420
"1983","TZA",2012,4.30654378974893,8.38053766588126,15.5767529059789,0,1832779,"Sub-Saharan Africa",2,153597,78929,285487
"1984","TZA",2013,4.30370761158959,8.37906011733528,15.5661385410259,0,1907976,"Sub-Saharan Africa",2,159870,82114,296998
"1985","TZA",2014,4.31219498616105,8.37903399230775,15.5566099808193,0,1977547,"Sub-Saharan Africa",2,165699,85276,307639
"1986","TZA",2015,4.31119702291688,8.38526157157511,15.5607877764651,0,2032307,"Sub-Saharan Africa",2,170414,87617,316243
"1987","TZA",2016,4.31325699432628,8.38554172416814,15.5324898830968,0,2086160,"Sub-Saharan Africa",2,174936,89981,324033
"1988","TZA",2017,4.31465351967057,8.38637747044576,15.5546805494197,0,2140107,"Sub-Saharan Africa",2,179477,92338,332887
"1989","TZA",2018,4.30519769776441,8.38325188440427,15.5788283520343,0,2181403,"Sub-Saharan Africa",2,182873,93914,339837
"1990","TZA",2019,4.29288639444833,8.38148928113392,15.5622891357187,0,2223809,"Sub-Saharan Africa",2,186388,95466,346076
"1991","TZA",2020,4.27755409487011,8.3897810649302,15.5710883643847,0,2262300,"Sub-Saharan Africa",2,189802,96771,352265
"1992","UGA",2010,6.00529968556988,9.87880159327615,15.8228886574001,0,1396863,"Sub-Saharan Africa",2,137993,83886,221024
"1993","UGA",2011,6.02824645278121,9.90144760863261,15.8272163788768,0,1416842,"Sub-Saharan Africa",2,140288,85411,224247
"1994","UGA",2012,6.05469682170103,9.91579919460682,15.8543043692683,0,1434633,"Sub-Saharan Africa",2,142255,86863,227451
"1995","UGA",2013,6.06841638662681,9.92195225100978,15.8408795350874,0,1448034,"Sub-Saharan Africa",2,143673,87873,229381
"1996","UGA",2014,6.06899480958412,9.9246998922611,15.86741018857,0,1461116,"Sub-Saharan Africa",2,145011,88675,231841
"1997","UGA",2015,6.07042083222763,9.93203930707043,15.9286584320649,0,1478913,"Sub-Saharan Africa",2,146886,89776,235571
"1998","UGA",2016,6.08535954318629,9.94090637336999,15.9688625981944,0,1497776,"Sub-Saharan Africa",2,148893,91145,239178
"1999","UGA",2017,6.08482426362951,9.94881697975046,15.9802565189934,0,1537283,"Sub-Saharan Africa",2,152941,93541,245662
"2000","UGA",2018,6.08593207197358,9.95031248172661,16.0057770285628,0,1579525,"Sub-Saharan Africa",2,157168,96129,252815
"2001","UGA",2019,6.08223264888037,9.9555455473059,16.0285181234687,0,1616222,"Sub-Saharan Africa",2,160904,98302,259056
"2002","UGA",2020,6.06892387192039,9.95393546244281,16.0497271661395,0,1653818,"Sub-Saharan Africa",2,164620,100369,265433
"2003","UKR",2010,5.78120305502964,6.9675513568469,8.41473089656044,1,499466,"Northern America, Australia and New Zealand, Central Asia and Europe",3,34801,28875,42029
"2004","UKR",2011,5.78103708953762,6.96807935764683,8.41289698872014,1,507397,"Northern America, Australia and New Zealand, Central Asia and Europe",3,35356,29333,42687
"2005","UKR",2012,5.78241270747076,6.96847655558147,8.40954557795185,1,517911,"Northern America, Australia and New Zealand, Central Asia and Europe",3,36091,29948,43554
"2006","UKR",2013,5.78486699716013,6.96932852170776,8.41078763195417,1,506446,"Northern America, Australia and New Zealand, Central Asia and Europe",3,35296,29297,42596
